Timestamp,Dado
2025-10-07 20:24:53.699,4.78
2025-10-07 20:24:53.732,4.77
2025-10-07 20:24:53.748,4.79
2025-10-07 20:24:53.759,4.80
2025-10-07 20:24:53.793,4.65
2025-10-07 20:24:53.813,4.69
2025-10-07 20:24:53.831,4.79
2025-10-07 20:24:53.845,4.80
2025-10-07 20:24:53.875,4.80
2025-10-07 20:24:53.895,4.79
2025-10-07 20:24:53.914,4.79
2025-10-07 20:24:53.930,4.80
2025-10-07 20:24:53.942,4.79
2025-10-07 20:24:53.977,4.78
2025-10-07 20:24:53.997,4.79
2025-10-07 20:24:54.014,4.80
2025-10-07 20:24:54.025,4.76
2025-10-07 20:24:54.058,4.65
2025-10-07 20:24:54.079,4.79
2025-10-07 20:24:54.098,4.79
2025-10-07 20:24:54.108,4.81
2025-10-07 20:24:54.140,4.80
2025-10-07 20:24:54.160,4.79
2025-10-07 20:24:54.181,4.79
2025-10-07 20:24:54.192,4.80
2025-10-07 20:24:54.208,4.78
2025-10-07 20:24:54.243,4.77
2025-10-07 20:24:54.262,4.79
2025-10-07 20:24:54.280,4.80
2025-10-07 20:24:54.303,4.65
2025-10-07 20:24:54.323,4.67
2025-10-07 20:24:54.344,4.80
2025-10-07 20:24:54.364,4.80
2025-10-07 20:24:54.381,4.80
2025-10-07 20:24:54.392,4.79
2025-10-07 20:24:54.426,4.80
2025-10-07 20:24:54.447,4.80
2025-10-07 20:24:54.467,4.79
2025-10-07 20:24:54.484,4.78
2025-10-07 20:24:54.508,4.80
2025-10-07 20:24:54.528,4.80
2025-10-07 20:24:54.548,4.75
2025-10-07 20:24:54.558,4.65
2025-10-07 20:24:54.581,4.80
2025-10-07 20:24:54.610,4.80
2025-10-07 20:24:54.630,4.79
2025-10-07 20:24:54.648,4.79
2025-10-07 20:24:54.658,4.80
2025-10-07 20:24:54.692,4.80
2025-10-07 20:24:54.712,4.79
2025-10-07 20:24:54.731,4.78
2025-10-07 20:24:54.742,4.80
2025-10-07 20:24:54.773,4.80
2025-10-07 20:24:54.794,4.76
2025-10-07 20:24:54.814,4.74
2025-10-07 20:24:54.831,4.79
2025-10-07 20:24:54.844,4.80
2025-10-07 20:24:54.875,4.80
2025-10-07 20:24:54.896,4.79
2025-10-07 20:24:54.914,4.79
2025-10-07 20:24:54.931,4.80
2025-10-07 20:24:54.957,4.80
2025-10-07 20:24:54.978,4.78
2025-10-07 20:24:54.997,4.79
2025-10-07 20:24:55.008,4.80
2025-10-07 20:24:55.026,4.78
2025-10-07 20:24:55.059,4.76
2025-10-07 20:24:55.080,4.79
2025-10-07 20:24:55.098,4.80
2025-10-07 20:24:55.154,4.80
2025-10-07 20:24:55.165,4.80
2025-10-07 20:24:55.165,4.78
2025-10-07 20:24:55.182,4.79
2025-10-07 20:24:55.198,4.81
2025-10-07 20:24:55.224,4.79
2025-10-07 20:24:55.243,4.78
2025-10-07 20:24:55.264,4.80
2025-10-07 20:24:55.275,4.80
2025-10-07 20:24:55.292,4.77
2025-10-07 20:24:55.326,4.75
2025-10-07 20:24:55.346,4.80
2025-10-07 20:24:55.364,4.80
2025-10-07 20:24:55.375,4.80
2025-10-07 20:24:55.407,4.79
2025-10-07 20:24:55.427,4.80
2025-10-07 20:24:55.448,4.80
2025-10-07 20:24:55.464,4.79
2025-10-07 20:24:55.481,4.78
2025-10-07 20:24:55.509,4.80
2025-10-07 20:24:55.530,4.80
2025-10-07 20:24:55.548,4.77
2025-10-07 20:24:55.563,4.75
2025-10-07 20:24:55.590,4.80
2025-10-07 20:24:55.611,4.80
2025-10-07 20:24:55.630,4.79
2025-10-07 20:24:55.642,4.79
2025-10-07 20:24:55.659,4.80
2025-10-07 20:24:55.692,4.80
2025-10-07 20:24:55.714,4.79
2025-10-07 20:24:55.731,4.78
2025-10-07 20:24:55.748,4.80
2025-10-07 20:24:55.775,4.80
2025-10-07 20:24:55.795,4.77
2025-10-07 20:24:55.814,4.76
2025-10-07 20:24:55.831,4.80
2025-10-07 20:24:55.857,4.80
2025-10-07 20:24:55.877,4.70
2025-10-07 20:24:55.897,4.79
2025-10-07 20:24:55.914,4.79
2025-10-07 20:24:55.930,4.80
2025-10-07 20:24:55.959,4.80
2025-10-07 20:24:55.979,4.79
2025-10-07 20:24:55.998,4.79
2025-10-07 20:24:56.013,4.80
2025-10-07 20:24:56.040,4.79
2025-10-07 20:24:56.061,4.77
2025-10-07 20:24:56.081,4.78
2025-10-07 20:24:56.092,4.80
2025-10-07 20:24:56.109,4.68
2025-10-07 20:24:56.142,4.79
2025-10-07 20:24:56.163,4.79
2025-10-07 20:24:56.181,4.80
2025-10-07 20:24:56.197,4.81
2025-10-07 20:24:56.224,4.79
2025-10-07 20:24:56.244,4.78
2025-10-07 20:24:56.264,4.80
2025-10-07 20:24:56.281,4.80
2025-10-07 20:24:56.298,4.78
2025-10-07 20:24:56.327,4.77
2025-10-07 20:24:56.347,4.80
2025-10-07 20:24:56.364,4.80
2025-10-07 20:24:56.381,4.67
2025-10-07 20:24:56.409,4.79
2025-10-07 20:24:56.429,4.80
2025-10-07 20:24:56.447,4.80
2025-10-07 20:24:56.458,4.80
2025-10-07 20:24:56.490,4.79
2025-10-07 20:24:56.510,4.80
2025-10-07 20:24:56.530,4.80
2025-10-07 20:24:56.542,4.78
2025-10-07 20:24:56.559,4.77
2025-10-07 20:24:56.592,4.80
2025-10-07 20:24:56.612,4.80
2025-10-07 20:24:56.631,4.66
2025-10-07 20:24:56.647,4.73
2025-10-07 20:24:56.673,4.80
2025-10-07 20:24:56.695,4.80
2025-10-07 20:24:56.714,4.79
2025-10-07 20:24:56.731,4.79
2025-10-07 20:24:56.748,4.80
2025-10-07 20:24:56.775,4.80
2025-10-07 20:24:56.797,4.78
2025-10-07 20:24:56.813,4.78
2025-10-07 20:24:56.831,4.80
2025-10-07 20:24:56.858,4.80
2025-10-07 20:24:56.878,4.70
2025-10-07 20:24:56.898,4.66
2025-10-07 20:24:56.908,4.79
2025-10-07 20:24:56.927,4.80
2025-10-07 20:24:56.959,4.80
2025-10-07 20:24:56.980,4.79
2025-10-07 20:24:56.998,4.79
2025-10-07 20:24:57.009,4.80
2025-10-07 20:24:57.042,4.79
2025-10-07 20:24:57.063,4.77
2025-10-07 20:24:57.081,4.79
2025-10-07 20:24:57.103,4.80
2025-10-07 20:24:57.123,4.76
2025-10-07 20:24:57.144,4.65
2025-10-07 20:24:57.164,4.79
2025-10-07 20:24:57.181,4.80
2025-10-07 20:24:57.198,4.81
2025-10-07 20:24:57.226,4.80
2025-10-07 20:24:57.246,4.78
2025-10-07 20:24:57.265,4.80
2025-10-07 20:24:57.275,4.81
2025-10-07 20:24:57.307,4.79
2025-10-07 20:24:57.328,4.77
2025-10-07 20:24:57.347,4.80
2025-10-07 20:24:57.364,4.81
2025-10-07 20:24:57.376,4.74
2025-10-07 20:24:57.409,4.65
2025-10-07 20:24:57.430,4.80
2025-10-07 20:24:57.448,4.80
2025-10-07 20:24:57.471,4.80
2025-10-07 20:24:57.491,4.79
2025-10-07 20:24:57.511,4.79
2025-10-07 20:24:57.530,4.80
2025-10-07 20:24:57.542,4.79
2025-10-07 20:24:57.561,4.78
2025-10-07 20:24:57.593,4.80
2025-10-07 20:24:57.614,4.80
2025-10-07 20:24:57.634,4.76
2025-10-07 20:24:57.655,4.70
2025-10-07 20:24:57.675,4.80
2025-10-07 20:24:57.696,4.80
2025-10-07 20:24:57.715,4.80
2025-10-07 20:24:57.736,4.79
2025-10-07 20:24:57.758,4.79
2025-10-07 20:24:57.777,4.80
2025-10-07 20:24:57.797,4.79
2025-10-07 20:24:57.818,4.78
2025-10-07 20:24:57.839,4.79
2025-10-07 20:24:57.862,4.80
2025-10-07 20:24:57.879,4.77
2025-10-07 20:24:57.899,4.75
2025-10-07 20:24:57.921,4.80
2025-10-07 20:24:57.941,4.80
2025-10-07 20:24:57.961,4.80
2025-10-07 20:24:57.981,4.79
2025-10-07 20:24:58.005,4.80
2025-10-07 20:24:58.023,4.80
2025-10-07 20:24:58.043,4.79
2025-10-07 20:24:58.063,4.78
2025-10-07 20:24:58.083,4.79
2025-10-07 20:24:58.105,4.80
2025-10-07 20:24:58.125,4.78
2025-10-07 20:24:58.147,4.76
2025-10-07 20:24:58.166,4.79
2025-10-07 20:24:58.185,4.80
2025-10-07 20:24:58.207,4.80
2025-10-07 20:24:58.228,4.79
2025-10-07 20:24:58.247,4.78
2025-10-07 20:24:58.283,4.80
2025-10-07 20:24:58.337,4.81
2025-10-07 20:24:58.352,4.79
2025-10-07 20:24:58.365,4.77
2025-10-07 20:24:58.370,4.80
2025-10-07 20:24:58.378,4.81
2025-10-07 20:24:58.395,4.77
2025-10-07 20:24:58.413,4.74
2025-10-07 20:24:58.438,4.80
2025-10-07 20:24:58.453,4.80
2025-10-07 20:24:58.471,4.80
2025-10-07 20:24:58.493,4.79
2025-10-07 20:24:58.512,4.79
2025-10-07 20:24:58.534,4.80
2025-10-07 20:24:58.553,4.79
2025-10-07 20:24:58.574,4.79
2025-10-07 20:24:58.595,4.79
2025-10-07 20:24:58.615,4.80
2025-10-07 20:24:58.637,4.78
2025-10-07 20:24:58.656,4.76
2025-10-07 20:24:58.676,4.80
2025-10-07 20:24:58.702,4.80
2025-10-07 20:24:58.727,4.73
2025-10-07 20:24:58.742,4.80
2025-10-07 20:24:58.761,4.80
2025-10-07 20:24:58.778,4.80
2025-10-07 20:24:58.799,4.79
2025-10-07 20:24:58.818,4.79
2025-10-07 20:24:58.841,4.80
2025-10-07 20:24:58.860,4.80
2025-10-07 20:24:58.881,4.78
2025-10-07 20:24:58.901,4.77
2025-10-07 20:24:58.922,4.80
2025-10-07 20:24:58.945,4.80
2025-10-07 20:24:58.962,4.67
2025-10-07 20:24:58.982,4.79
2025-10-07 20:24:59.004,4.80
2025-10-07 20:24:59.025,4.80
2025-10-07 20:24:59.044,4.80
2025-10-07 20:24:59.065,4.79
2025-10-07 20:24:59.086,4.79
2025-10-07 20:24:59.112,4.80
2025-10-07 20:24:59.127,4.79
2025-10-07 20:24:59.148,4.77
2025-10-07 20:24:59.168,4.79
2025-10-07 20:24:59.186,4.80
2025-10-07 20:24:59.209,4.65
2025-10-07 20:24:59.228,4.67
2025-10-07 20:24:59.249,4.79
2025-10-07 20:24:59.270,4.80
2025-10-07 20:24:59.295,4.81
2025-10-07 20:24:59.310,4.79
2025-10-07 20:24:59.331,4.78
2025-10-07 20:24:59.351,4.80
2025-10-07 20:24:59.371,4.81
2025-10-07 20:24:59.393,4.78
2025-10-07 20:24:59.413,4.76
2025-10-07 20:24:59.434,4.80
2025-10-07 20:24:59.453,4.80
2025-10-07 20:24:59.478,4.65
2025-10-07 20:24:59.494,4.69
2025-10-07 20:24:59.514,4.80
2025-10-07 20:24:59.537,4.80
2025-10-07 20:24:59.559,4.80
2025-10-07 20:24:59.577,4.79
2025-10-07 20:24:59.596,4.79
2025-10-07 20:24:59.617,4.80
2025-10-07 20:24:59.636,4.79
2025-10-07 20:24:59.662,4.78
2025-10-07 20:24:59.678,4.79
2025-10-07 20:24:59.698,4.80
2025-10-07 20:24:59.718,4.67
2025-10-07 20:24:59.739,4.67
2025-10-07 20:24:59.760,4.79
2025-10-07 20:24:59.780,4.80
2025-10-07 20:24:59.799,4.80
2025-10-07 20:24:59.821,4.79
2025-10-07 20:24:59.844,4.80
2025-10-07 20:24:59.862,4.80
2025-10-07 20:24:59.883,4.78
2025-10-07 20:24:59.902,4.78
2025-10-07 20:24:59.917,4.80
2025-10-07 20:24:59.943,4.80
2025-10-07 20:24:59.964,4.76
2025-10-07 20:24:59.981,4.66
2025-10-07 20:25:00.004,4.80
2025-10-07 20:25:00.026,4.80
2025-10-07 20:25:00.045,4.80
2025-10-07 20:25:00.065,4.79
2025-10-07 20:25:00.086,4.80
2025-10-07 20:25:00.110,4.80
2025-10-07 20:25:00.130,4.79
2025-10-07 20:25:00.149,4.78
2025-10-07 20:25:00.168,4.79
2025-10-07 20:25:00.193,4.80
2025-10-07 20:25:00.211,4.77
2025-10-07 20:25:00.230,4.74
2025-10-07 20:25:00.250,4.79
2025-10-07 20:25:00.271,4.80
2025-10-07 20:25:00.293,4.81
2025-10-07 20:25:00.312,4.79
2025-10-07 20:25:00.332,4.79
2025-10-07 20:25:00.353,4.80
2025-10-07 20:25:00.378,4.80
2025-10-07 20:25:00.393,4.79
2025-10-07 20:25:00.414,4.78
2025-10-07 20:25:00.434,4.80
2025-10-07 20:25:00.454,4.81
2025-10-07 20:25:00.477,4.76
2025-10-07 20:25:00.495,4.73
2025-10-07 20:25:00.515,4.80
2025-10-07 20:25:00.536,4.81
2025-10-07 20:25:00.560,4.80
2025-10-07 20:25:00.584,4.79
2025-10-07 20:25:00.598,4.80
2025-10-07 20:25:00.618,4.81
2025-10-07 20:25:00.637,4.79
2025-10-07 20:25:00.660,4.77
2025-10-07 20:25:00.679,4.79
2025-10-07 20:25:00.699,4.80
2025-10-07 20:25:00.721,4.77
2025-10-07 20:25:00.746,4.75
2025-10-07 20:25:00.762,4.79
2025-10-07 20:25:00.780,4.80
2025-10-07 20:25:00.801,4.80
2025-10-07 20:25:00.826,4.79
2025-10-07 20:25:00.843,4.80
2025-10-07 20:25:00.864,4.80
2025-10-07 20:25:00.882,4.80
2025-10-07 20:25:00.903,4.79
2025-10-07 20:25:00.926,4.79
2025-10-07 20:25:00.947,4.80
2025-10-07 20:25:00.966,4.78
2025-10-07 20:25:00.988,4.77
2025-10-07 20:25:01.024,4.79
2025-10-07 20:25:01.034,4.80
