Timestamp,Dado
2025-10-07 20:26:12.309,16.54
2025-10-07 20:26:12.329,16.33
2025-10-07 20:26:12.348,16.23
2025-10-07 20:26:12.360,16.54
2025-10-07 20:26:12.391,16.54
2025-10-07 20:26:12.411,15.39
2025-10-07 20:26:12.432,15.94
2025-10-07 20:26:12.448,16.54
2025-10-07 20:26:12.465,16.54
2025-10-07 20:26:12.493,16.64
2025-10-07 20:26:12.514,16.43
2025-10-07 20:26:12.532,16.54
2025-10-07 20:26:12.542,16.54
2025-10-07 20:26:12.575,16.54
2025-10-07 20:26:12.595,16.43
2025-10-07 20:26:12.615,16.54
2025-10-07 20:26:12.626,16.54
2025-10-07 20:26:12.657,16.54
2025-10-07 20:26:12.677,16.43
2025-10-07 20:26:12.698,16.54
2025-10-07 20:26:12.715,16.54
2025-10-07 20:26:12.731,16.43
2025-10-07 20:26:12.759,16.33
2025-10-07 20:26:12.780,16.54
2025-10-07 20:26:12.798,16.54
2025-10-07 20:26:12.809,16.43
2025-10-07 20:26:12.842,16.33
2025-10-07 20:26:12.862,16.43
2025-10-07 20:26:12.881,16.54
2025-10-07 20:26:12.892,16.33
2025-10-07 20:26:12.910,16.23
2025-10-07 20:26:12.944,16.43
2025-10-07 20:26:12.964,16.54
2025-10-07 20:26:12.982,15.57
2025-10-07 20:26:12.992,16.04
2025-10-07 20:26:13.025,16.54
2025-10-07 20:26:13.046,16.54
2025-10-07 20:26:13.065,16.64
2025-10-07 20:26:13.076,16.43
2025-10-07 20:26:13.107,16.43
2025-10-07 20:26:13.128,16.54
2025-10-07 20:26:13.148,16.54
2025-10-07 20:26:13.159,16.43
2025-10-07 20:26:13.176,16.43
2025-10-07 20:26:13.209,16.54
2025-10-07 20:26:13.231,16.54
2025-10-07 20:26:13.248,16.43
2025-10-07 20:26:13.259,16.43
2025-10-07 20:26:13.292,16.54
2025-10-07 20:26:13.313,16.43
2025-10-07 20:26:13.331,16.43
2025-10-07 20:26:13.342,16.43
2025-10-07 20:26:13.374,16.54
2025-10-07 20:26:13.394,16.33
2025-10-07 20:26:13.415,16.33
2025-10-07 20:26:13.431,16.43
2025-10-07 20:26:13.450,16.54
2025-10-07 20:26:13.477,16.33
2025-10-07 20:26:13.497,16.23
2025-10-07 20:26:13.515,16.43
2025-10-07 20:26:13.525,16.54
2025-10-07 20:26:13.559,15.94
2025-10-07 20:26:13.579,16.23
2025-10-07 20:26:13.599,16.43
2025-10-07 20:26:13.615,16.54
2025-10-07 20:26:13.627,16.54
2025-10-07 20:26:13.660,16.54
2025-10-07 20:26:13.680,16.43
2025-10-07 20:26:13.692,16.54
2025-10-07 20:26:13.709,16.54
2025-10-07 20:26:13.743,16.43
2025-10-07 20:26:13.763,16.43
2025-10-07 20:26:13.781,16.54
2025-10-07 20:26:13.798,16.54
2025-10-07 20:26:13.824,16.43
2025-10-07 20:26:13.845,16.43
2025-10-07 20:26:13.865,16.54
2025-10-07 20:26:13.902,16.54
2025-10-07 20:26:13.907,16.33
2025-10-07 20:26:13.926,16.43
2025-10-07 20:26:13.947,16.54
2025-10-07 20:26:13.959,16.43
2025-10-07 20:26:13.976,16.33
2025-10-07 20:26:14.009,16.43
2025-10-07 20:26:14.030,16.54
2025-10-07 20:26:14.048,16.33
2025-10-07 20:26:14.059,16.14
2025-10-07 20:26:14.091,16.43
2025-10-07 20:26:14.111,16.54
2025-10-07 20:26:14.131,16.14
2025-10-07 20:26:14.147,16.33
2025-10-07 20:26:14.159,16.43
2025-10-07 20:26:14.193,16.54
2025-10-07 20:26:14.214,16.64
2025-10-07 20:26:14.231,16.54
2025-10-07 20:26:14.242,16.43
2025-10-07 20:26:14.275,16.54
2025-10-07 20:26:14.295,16.54
2025-10-07 20:26:14.315,16.43
2025-10-07 20:26:14.331,16.43
2025-10-07 20:26:14.357,16.54
2025-10-07 20:26:14.377,16.54
2025-10-07 20:26:14.397,16.43
2025-10-07 20:26:14.409,16.33
2025-10-07 20:26:14.426,16.54
2025-10-07 20:26:14.459,16.54
2025-10-07 20:26:14.479,16.43
2025-10-07 20:26:14.498,16.33
2025-10-07 20:26:14.509,16.54
2025-10-07 20:26:14.542,16.54
2025-10-07 20:26:14.562,16.33
2025-10-07 20:26:14.582,16.33
2025-10-07 20:26:14.598,16.54
2025-10-07 20:26:14.615,16.54
2025-10-07 20:26:14.644,16.04
2025-10-07 20:26:14.664,15.21
2025-10-07 20:26:14.681,16.54
2025-10-07 20:26:14.698,16.54
2025-10-07 20:26:14.726,16.64
2025-10-07 20:26:14.747,17.07
2025-10-07 20:26:14.764,16.54
2025-10-07 20:26:14.782,16.54
2025-10-07 20:26:14.807,16.54
2025-10-07 20:26:14.828,16.43
2025-10-07 20:26:14.848,16.54
2025-10-07 20:26:14.865,16.54
2025-10-07 20:26:14.883,16.43
2025-10-07 20:26:14.910,16.43
2025-10-07 20:26:14.930,16.54
2025-10-07 20:26:14.948,16.54
2025-10-07 20:26:14.965,16.43
2025-10-07 20:26:14.992,16.43
2025-10-07 20:26:15.013,16.43
2025-10-07 20:26:15.032,16.54
2025-10-07 20:26:15.049,16.43
2025-10-07 20:26:15.074,16.33
2025-10-07 20:26:15.094,16.54
2025-10-07 20:26:15.115,16.54
2025-10-07 20:26:15.127,16.33
2025-10-07 20:26:15.142,16.33
2025-10-07 20:26:15.176,16.43
2025-10-07 20:26:15.197,16.54
2025-10-07 20:26:15.216,15.94
2025-10-07 20:26:15.227,15.30
2025-10-07 20:26:15.259,16.43
2025-10-07 20:26:15.279,16.54
2025-10-07 20:26:15.298,17.29
2025-10-07 20:26:15.310,16.64
2025-10-07 20:26:15.326,16.43
2025-10-07 20:26:15.360,16.54
2025-10-07 20:26:15.381,16.54
2025-10-07 20:26:15.398,16.54
2025-10-07 20:26:15.410,16.43
2025-10-07 20:26:15.443,16.54
2025-10-07 20:26:15.463,16.54
2025-10-07 20:26:15.484,16.43
2025-10-07 20:26:15.497,16.43
2025-10-07 20:26:15.524,16.54
2025-10-07 20:26:15.544,16.54
2025-10-07 20:26:15.565,16.43
2025-10-07 20:26:15.576,16.43
2025-10-07 20:26:15.593,16.54
2025-10-07 20:26:15.626,16.43
2025-10-07 20:26:15.647,16.33
2025-10-07 20:26:15.665,16.54
2025-10-07 20:26:15.682,16.54
2025-10-07 20:26:15.708,16.43
2025-10-07 20:26:15.729,16.33
2025-10-07 20:26:15.748,16.43
2025-10-07 20:26:15.759,16.43
2025-10-07 20:26:15.791,15.66
2025-10-07 20:26:15.812,15.30
2025-10-07 20:26:15.831,16.43
2025-10-07 20:26:15.849,16.54
2025-10-07 20:26:15.866,17.29
2025-10-07 20:26:15.894,16.64
2025-10-07 20:26:15.913,16.54
2025-10-07 20:26:15.931,16.54
2025-10-07 20:26:15.949,16.54
2025-10-07 20:26:15.975,16.43
2025-10-07 20:26:15.995,16.43
2025-10-07 20:26:16.015,16.54
2025-10-07 20:26:16.032,16.54
2025-10-07 20:26:16.057,16.43
2025-10-07 20:26:16.077,16.43
2025-10-07 20:26:16.098,16.54
2025-10-07 20:26:16.109,16.54
2025-10-07 20:26:16.126,16.43
2025-10-07 20:26:16.159,16.43
2025-10-07 20:26:16.176,16.54
2025-10-07 20:26:16.198,16.43
2025-10-07 20:26:16.214,16.43
2025-10-07 20:26:16.242,16.43
2025-10-07 20:26:16.261,16.54
2025-10-07 20:26:16.282,16.33
2025-10-07 20:26:16.302,16.33
2025-10-07 20:26:16.310,16.43
2025-10-07 20:26:16.344,16.54
2025-10-07 20:26:16.364,15.21
2025-10-07 20:26:16.382,15.39
2025-10-07 20:26:16.392,16.43
2025-10-07 20:26:16.426,16.54
2025-10-07 20:26:16.446,17.29
2025-10-07 20:26:16.465,16.64
2025-10-07 20:26:16.482,16.43
2025-10-07 20:26:16.507,16.54
2025-10-07 20:26:16.527,16.54
2025-10-07 20:26:16.548,16.54
2025-10-07 20:26:16.564,16.43
2025-10-07 20:26:16.582,16.54
2025-10-07 20:26:16.610,16.54
2025-10-07 20:26:16.631,16.54
2025-10-07 20:26:16.649,16.43
2025-10-07 20:26:16.659,16.54
2025-10-07 20:26:16.692,16.54
2025-10-07 20:26:16.712,16.43
2025-10-07 20:26:16.732,16.33
2025-10-07 20:26:16.743,16.54
2025-10-07 20:26:16.760,16.54
2025-10-07 20:26:16.795,16.43
2025-10-07 20:26:16.814,16.33
2025-10-07 20:26:16.832,16.54
2025-10-07 20:26:16.843,16.54
2025-10-07 20:26:16.876,16.23
2025-10-07 20:26:16.897,16.23
2025-10-07 20:26:16.915,16.54
2025-10-07 20:26:16.932,16.64
2025-10-07 20:26:16.958,15.39
2025-10-07 20:26:16.978,16.04
2025-10-07 20:26:16.999,16.54
2025-10-07 20:26:17.009,16.54
2025-10-07 20:26:17.026,16.64
2025-10-07 20:26:17.060,16.43
2025-10-07 20:26:17.081,16.54
2025-10-07 20:26:17.099,16.54
2025-10-07 20:26:17.115,16.54
2025-10-07 20:26:17.142,16.43
2025-10-07 20:26:17.162,16.54
2025-10-07 20:26:17.182,16.54
2025-10-07 20:26:17.204,16.43
2025-10-07 20:26:17.250,16.43
2025-10-07 20:26:17.252,16.54
2025-10-07 20:26:17.265,16.54
2025-10-07 20:26:17.276,16.43
2025-10-07 20:26:17.293,16.43
2025-10-07 20:26:17.327,16.54
2025-10-07 20:26:17.347,16.54
2025-10-07 20:26:17.365,16.43
2025-10-07 20:26:17.381,16.33
2025-10-07 20:26:17.409,16.54
2025-10-07 20:26:17.429,16.54
2025-10-07 20:26:17.448,16.33
2025-10-07 20:26:17.459,16.14
2025-10-07 20:26:17.491,16.54
2025-10-07 20:26:17.511,16.54
2025-10-07 20:26:17.531,15.94
2025-10-07 20:26:17.552,16.14
2025-10-07 20:26:17.568,16.43
2025-10-07 20:26:17.593,16.43
2025-10-07 20:26:17.613,16.54
2025-10-07 20:26:17.631,16.43
2025-10-07 20:26:17.649,16.43
2025-10-07 20:26:17.675,16.54
2025-10-07 20:26:17.695,16.54
2025-10-07 20:26:17.714,16.43
2025-10-07 20:26:17.726,16.54
2025-10-07 20:26:17.745,16.54
2025-10-07 20:26:17.777,16.54
2025-10-07 20:26:17.798,16.43
2025-10-07 20:26:17.816,16.43
2025-10-07 20:26:17.835,16.54
2025-10-07 20:26:17.859,16.43
2025-10-07 20:26:17.880,16.43
2025-10-07 20:26:17.898,16.43
2025-10-07 20:26:17.918,16.54
2025-10-07 20:26:17.941,16.43
2025-10-07 20:26:17.961,16.33
2025-10-07 20:26:17.981,16.43
2025-10-07 20:26:18.001,16.54
2025-10-07 20:26:18.021,16.33
2025-10-07 20:26:18.043,16.14
2025-10-07 20:26:18.064,16.43
2025-10-07 20:26:18.082,16.54
2025-10-07 20:26:18.093,15.94
2025-10-07 20:26:18.125,16.23
2025-10-07 20:26:18.146,16.43
2025-10-07 20:26:18.165,16.54
2025-10-07 20:26:18.182,16.54
2025-10-07 20:26:18.207,16.54
2025-10-07 20:26:18.228,16.43
2025-10-07 20:26:18.248,16.54
2025-10-07 20:26:18.266,16.54
2025-10-07 20:26:18.282,16.43
2025-10-07 20:26:18.309,16.43
2025-10-07 20:26:18.331,16.54
2025-10-07 20:26:18.348,16.54
2025-10-07 20:26:18.359,16.43
2025-10-07 20:26:18.392,16.43
2025-10-07 20:26:18.412,16.54
2025-10-07 20:26:18.432,16.54
2025-10-07 20:26:18.448,16.43
2025-10-07 20:26:18.460,16.43
2025-10-07 20:26:18.493,16.54
2025-10-07 20:26:18.514,16.43
2025-10-07 20:26:18.532,16.33
2025-10-07 20:26:18.543,16.43
2025-10-07 20:26:18.576,16.43
2025-10-07 20:26:18.596,16.33
2025-10-07 20:26:18.614,16.14
2025-10-07 20:26:18.636,16.43
2025-10-07 20:26:18.657,16.54
2025-10-07 20:26:18.678,16.14
2025-10-07 20:26:18.698,16.33
2025-10-07 20:26:18.709,16.43
2025-10-07 20:26:18.726,16.54
2025-10-07 20:26:18.760,16.54
2025-10-07 20:26:18.780,16.54
2025-10-07 20:26:18.798,16.43
2025-10-07 20:26:18.809,16.54
2025-10-07 20:26:18.842,16.54
2025-10-07 20:26:18.862,16.54
2025-10-07 20:26:18.882,16.43
2025-10-07 20:26:18.899,16.54
2025-10-07 20:26:18.924,16.54
2025-10-07 20:26:18.944,16.43
2025-10-07 20:26:18.965,16.33
2025-10-07 20:26:18.982,16.54
2025-10-07 20:26:18.998,16.54
2025-10-07 20:26:19.026,16.43
2025-10-07 20:26:19.047,16.33
2025-10-07 20:26:19.065,16.54
2025-10-07 20:26:19.081,16.54
2025-10-07 20:26:19.109,16.33
2025-10-07 20:26:19.128,16.33
2025-10-07 20:26:19.147,16.54
2025-10-07 20:26:19.159,16.54
2025-10-07 20:26:19.191,16.04
2025-10-07 20:26:19.211,15.21
2025-10-07 20:26:19.230,16.54
2025-10-07 20:26:19.242,16.54
2025-10-07 20:26:19.259,16.64
2025-10-07 20:26:19.293,17.07
2025-10-07 20:26:19.313,16.54
