Timestamp,Dado
2025-10-11 09:07:07.540,17.52
2025-10-11 09:07:07.561,17.52
2025-10-11 09:07:07.581,17.63
2025-10-11 09:07:07.602,17.63
2025-10-11 09:07:07.622,17.52
2025-10-11 09:07:07.642,17.52
2025-10-11 09:07:07.662,17.63
2025-10-11 09:07:07.683,17.63
2025-10-11 09:07:07.704,17.52
2025-10-11 09:07:07.725,17.52
2025-10-11 09:07:07.745,17.63
2025-10-11 09:07:07.765,17.63
2025-10-11 09:07:07.786,17.52
2025-10-11 09:07:07.806,17.52
2025-10-11 09:07:07.827,17.63
2025-10-11 09:07:07.847,17.63
2025-10-11 09:07:07.867,17.52
2025-10-11 09:07:07.888,17.52
2025-10-11 09:07:07.909,17.63
2025-10-11 09:07:07.929,17.52
2025-10-11 09:07:07.950,17.52
2025-10-11 09:07:07.970,17.52
2025-10-11 09:07:07.991,17.52
2025-10-11 09:07:08.011,17.52
2025-10-11 09:07:08.031,17.40
2025-10-11 09:07:08.052,17.52
2025-10-11 09:07:08.072,17.63
2025-10-11 09:07:08.092,17.52
2025-10-11 09:07:08.114,17.29
2025-10-11 09:07:08.134,17.52
2025-10-11 09:07:08.155,17.63
2025-10-11 09:07:08.175,16.74
2025-10-11 09:07:08.196,16.74
2025-10-11 09:07:08.216,17.52
2025-10-11 09:07:08.236,17.52
2025-10-11 09:07:08.257,18.49
2025-10-11 09:07:08.277,18.36
2025-10-11 09:07:08.298,17.52
2025-10-11 09:07:08.319,17.63
2025-10-11 09:07:08.339,17.63
2025-10-11 09:07:08.359,17.52
2025-10-11 09:07:08.379,17.52
2025-10-11 09:07:08.400,17.63
2025-10-11 09:07:08.420,17.63
2025-10-11 09:07:08.441,17.52
2025-10-11 09:07:08.461,17.52
2025-10-11 09:07:08.482,17.63
2025-10-11 09:07:08.502,17.63
2025-10-11 09:07:08.523,17.52
2025-10-11 09:07:08.544,17.40
2025-10-11 09:07:08.564,17.63
2025-10-11 09:07:08.584,17.63
2025-10-11 09:07:08.605,17.52
2025-10-11 09:07:08.625,17.40
2025-10-11 09:07:08.646,17.52
2025-10-11 09:07:08.666,17.63
2025-10-11 09:07:08.687,17.52
2025-10-11 09:07:08.707,17.40
2025-10-11 09:07:08.728,17.63
2025-10-11 09:07:08.748,17.63
2025-10-11 09:07:08.769,17.40
2025-10-11 09:07:08.789,17.40
2025-10-11 09:07:08.809,17.52
2025-10-11 09:07:08.830,17.63
2025-10-11 09:07:08.850,17.40
2025-10-11 09:07:08.871,17.18
2025-10-11 09:07:08.891,17.52
2025-10-11 09:07:08.912,17.63
2025-10-11 09:07:08.932,16.74
2025-10-11 09:07:08.953,16.85
2025-10-11 09:07:08.974,17.52
2025-10-11 09:07:08.994,17.63
2025-10-11 09:07:09.014,18.36
2025-10-11 09:07:09.035,17.52
2025-10-11 09:07:09.056,17.52
2025-10-11 09:07:09.076,17.63
2025-10-11 09:07:09.097,17.52
2025-10-11 09:07:09.117,17.52
2025-10-11 09:07:09.138,17.52
2025-10-11 09:07:09.158,17.63
2025-10-11 09:07:09.179,17.52
2025-10-11 09:07:09.199,17.52
2025-10-11 09:07:09.219,17.63
2025-10-11 09:07:09.240,17.63
2025-10-11 09:07:09.260,17.52
2025-10-11 09:07:09.280,17.40
2025-10-11 09:07:09.302,17.52
2025-10-11 09:07:09.321,17.63
2025-10-11 09:07:09.341,17.52
2025-10-11 09:07:09.362,17.52
2025-10-11 09:07:09.383,17.52
2025-10-11 09:07:09.403,17.63
2025-10-11 09:07:09.423,17.52
2025-10-11 09:07:09.444,17.40
2025-10-11 09:07:09.482,17.52
2025-10-11 09:07:09.487,17.63
2025-10-11 09:07:09.506,17.40
2025-10-11 09:07:09.527,17.29
2025-10-11 09:07:09.547,17.52
2025-10-11 09:07:09.567,17.63
2025-10-11 09:07:09.588,17.40
2025-10-11 09:07:09.609,17.18
2025-10-11 09:07:09.629,17.52
2025-10-11 09:07:09.650,17.63
2025-10-11 09:07:09.669,16.74
2025-10-11 09:07:09.690,16.96
2025-10-11 09:07:09.711,17.52
2025-10-11 09:07:09.731,17.63
2025-10-11 09:07:09.752,18.49
2025-10-11 09:07:09.772,17.40
2025-10-11 09:07:09.793,17.52
2025-10-11 09:07:09.813,17.63
2025-10-11 09:07:09.833,17.63
2025-10-11 09:07:09.854,17.52
2025-10-11 09:07:09.875,17.63
2025-10-11 09:07:09.895,17.52
2025-10-11 09:07:09.916,17.52
2025-10-11 09:07:09.936,17.52
